booking_id,booking_date,booking_hour,city,vehicle_type,ride_distance_km,fare_amount,payment_method,driver_id,driver_rating,customer_rating,ride_status,cancellation_reason
101912,2024-03-20,7,Hyderabad,Sedan,29.82,556.42,Wallet,4792,3.1,3.3,Completed,
101913,2024-03-20,17,Chennai,Sedan,17.62,379.8,Wallet,4433,3.1,4.5,Completed,
101914,2024-03-20,19,Delhi,Mini,20.03,245.37,Cash,2908,3.4,3.1,Completed,
101915,2024-03-20,14,Pune,Mini,22.74,618.8,Cash,4955,3.2,4.8,Completed,
101916,2024-03-20,6,Mumbai,Mini,24.83,358.98,Card,3189,4.6,4.2,Completed,
101917,2024-03-20,10,Hyderabad,Sedan,14.85,661.62,UPI,2075,2.9,2.7,Completed,
101918,2024-03-20,19,Pune,Mini,20.68,688.72,Card,2792,4.2,3.1,Completed,
101919,2024-03-20,15,Bengaluru,Bike,18.83,313.68,Cash,2440,3.7,2.6,Completed,
101920,2024-03-21,3,Chennai,Bike,12.81,307.87,Wallet,2680,4.2,2.8,Completed,
101921,2024-03-21,5,Delhi,Mini,24.8,735.23,Wallet,1671,4.6,4.3,Completed,
101922,2024-03-21,21,Delhi,Sedan,6.58,347.94,Wallet,2319,3.4,2.9,Completed,
101923,2024-03-21,2,Mumbai,Auto,5.85,580.1,Card,4440,3.9,3.2,Cancelled,App Issue
101924,2024-03-21,8,Pune,Sedan,22.36,333.36,UPI,2705,3.7,4.2,Completed,
101925,2024-03-21,9,Delhi,Auto,19.49,598.46,Wallet,1158,3.4,4.1,Completed,
101926,2024-03-21,13,Pune,Auto,10.21,180.2,Cash,4685,4.5,4.7,Completed,
101927,2024-03-21,10,Chennai,Mini,19.42,676.91,Card,3854,2.5,3.3,Completed,
101928,2024-03-21,17,Chennai,Bike,23.35,787.37,UPI,1410,3.3,3.4,Completed,
101929,2024-03-21,21,Delhi,Mini,7.29,624.33,UPI,4252,4.6,2.7,Cancelled,App Issue
101930,2024-03-21,11,Chennai,Auto,17.86,319.34,Card,4887,4.7,3.2,Completed,
101931,2024-03-21,22,Pune,Mini,24.92,466.4,Card,3936,4.2,4.6,Completed,
101932,2024-03-21,11,Chennai,Auto,12.93,552.2,UPI,2360,3.4,2.8,Completed,
101933,2024-03-21,12,Bengaluru,Mini,17.58,194.65,Wallet,1477,4.6,3.4,Cancelled,Driver Delay
101934,2024-03-21,12,Pune,Bike,3.28,262.18,UPI,4814,2.7,4.6,Completed,
101935,2024-03-21,18,Hyderabad,Bike,25.08,651.33,Cash,1645,3.2,3.1,Cancelled,App Issue
101936,2024-03-21,18,Chennai,Sedan,24.09,758.96,UPI,4512,2.7,2.9,Completed,
101937,2024-03-21,22,Chennai,Auto,14.23,254.21,Card,1714,2.8,2.5,Completed,
101938,2024-03-21,13,Pune,Auto,4.46,160.69,Cash,3949,4.0,4.8,Completed,
101939,2024-03-21,3,Mumbai,Mini,20.15,786.22,Card,3269,2.7,4.7,Completed,
101940,2024-03-21,12,Hyderabad,Sedan,17.62,289.98,Wallet,1081,4.2,3.0,Completed,
101941,2024-03-21,7,Hyderabad,Bike,27.66,633.86,Wallet,1808,3.4,4.5,Completed,
101942,2024-03-21,22,Hyderabad,Mini,9.11,334.26,Cash,1387,2.6,4.9,Completed,
101943,2024-03-21,20,Delhi,Sedan,1.94,761.81,Card,2503,3.2,3.3,Completed,
101944,2024-03-22,22,Bengaluru,Bike,8.39,499.65,Cash,1520,3.5,4.2,Completed,
101945,2024-03-22,18,Bengaluru,Mini,13.41,361.34,Cash,1066,3.4,3.0,Completed,
101946,2024-03-22,11,Mumbai,Bike,5.51,183.75,Wallet,2562,3.8,4.0,Cancelled,Customer Change of Mind
101947,2024-03-22,17,Hyderabad,Auto,29.41,241.69,Card,3370,3.8,3.3,Completed,
101948,2024-03-22,5,Hyderabad,Sedan,7.45,692.73,UPI,1045,3.4,4.0,Completed,
101949,2024-03-22,17,Chennai,Bike,20.66,92.71,Wallet,1474,4.7,4.2,Completed,
101950,2024-03-22,18,Pune,Sedan,14.17,167.63,Cash,4764,3.1,4.3,Cancelled,Customer Change of Mind
101951,2024-03-22,21,Delhi,Mini,17.1,194.47,Card,2207,3.4,4.8,Completed,
101952,2024-03-22,4,Delhi,Sedan,28.05,103.01,Cash,2208,3.9,2.8,Completed,
101953,2024-03-22,23,Mumbai,Mini,16.42,564.23,Cash,3019,3.1,3.2,Completed,
101954,2024-03-22,8,Bengaluru,Sedan,9.85,785.95,Cash,3508,2.9,2.9,Completed,
101955,2024-03-22,2,Hyderabad,Mini,7.4,154.4,Card,4965,2.5,3.6,Cancelled,Driver Unavailable
101956,2024-03-22,9,Pune,Mini,26.87,649.2,Wallet,1623,4.9,3.6,Completed,
101957,2024-03-22,18,Mumbai,Mini,29.62,182.38,UPI,4719,4.5,3.3,Completed,
101958,2024-03-22,2,Delhi,Bike,8.3,780.34,Cash,3061,4.7,5.0,Completed,
101959,2024-03-22,21,Delhi,Auto,21.94,430.29,UPI,1356,2.6,4.4,Completed,
101960,2024-03-22,14,Delhi,Sedan,15.67,685.64,Wallet,1312,2.7,2.7,Cancelled,Driver Delay
101961,2024-03-22,0,Hyderabad,Auto,21.26,177.92,Cash,1540,3.9,3.5,Completed,
101962,2024-03-22,6,Hyderabad,Auto,28.96,713.94,Card,4970,2.6,4.7,Completed,
101963,2024-03-22,11,Hyderabad,Auto,9.01,111.23,Cash,3519,3.2,2.9,Completed,
101964,2024-03-22,16,Chennai,Auto,22.46,67.17,Cash,3958,4.9,3.7,Completed,
101965,2024-03-22,20,Bengaluru,Sedan,13.7,581.72,Cash,4428,3.4,4.4,Completed,
101966,2024-03-22,23,Delhi,Sedan,19.92,129.89,Cash,2165,4.9,2.7,Completed,
101967,2024-03-22,19,Delhi,Auto,12.79,699.35,Wallet,3919,2.8,4.5,Completed,
101968,2024-03-23,4,Chennai,Sedan,21.54,515.96,Wallet,1478,3.5,2.8,Completed,
101969,2024-03-23,3,Delhi,Sedan,10.79,298.24,Card,4850,2.5,3.7,Completed,
101970,2024-03-23,11,Delhi,Mini,15.16,257.96,Cash,2404,4.0,4.9,Completed,
101971,2024-03-23,19,Hyderabad,Sedan,21.56,111.45,Card,3329,3.4,3.8,Completed,
101972,2024-03-23,23,Hyderabad,Bike,2.24,565.04,Cash,2216,3.8,4.8,Completed,
101973,2024-03-23,17,Bengaluru,Auto,10.51,737.77,Card,2304,4.5,4.8,Completed,
101974,2024-03-23,16,Delhi,Sedan,16.84,617.58,Cash,3109,3.9,3.6,Completed,
101975,2024-03-23,18,Mumbai,Auto,3.15,514.55,Wallet,1660,4.2,4.8,Completed,
101976,2024-03-23,8,Delhi,Sedan,21.39,139.03,Cash,2330,3.7,2.7,Completed,
101977,2024-03-23,3,Delhi,Auto,24.59,670.72,Cash,3145,4.4,3.4,Cancelled,High Fare
101978,2024-03-23,20,Bengaluru,Bike,5.74,774.04,Wallet,3626,4.0,4.7,Cancelled,Driver Delay
101979,2024-03-23,1,Mumbai,Sedan,22.27,247.11,Card,1368,4.7,3.8,Completed,
101980,2024-03-23,3,Delhi,Sedan,19.74,365.27,UPI,4509,4.4,4.3,Completed,
101981,2024-03-23,1,Pune,Bike,12.92,60.54,Wallet,1262,3.1,2.6,Cancelled,Driver Delay
101982,2024-03-23,14,Pune,Sedan,5.78,673.93,Card,3570,3.8,4.2,Cancelled,Driver Unavailable
101983,2024-03-23,1,Mumbai,Auto,28.69,65.56,Cash,4550,4.7,4.6,Cancelled,High Fare
101984,2024-03-23,3,Pune,Bike,14.46,414.88,UPI,4929,4.6,4.2,Completed,
101985,2024-03-23,5,Hyderabad,Mini,6.33,482.35,Card,2814,3.7,4.9,Completed,
101986,2024-03-23,6,Hyderabad,Auto,21.83,91.66,Card,4023,3.3,4.2,Completed,
101987,2024-03-23,9,Mumbai,Sedan,18.63,181.75,Cash,4313,3.0,3.3,Completed,
101988,2024-03-23,18,Delhi,Auto,24.67,643.13,Cash,2490,3.0,3.1,Completed,
101989,2024-03-23,18,Mumbai,Bike,29.89,239.4,Card,3195,2.9,4.1,Completed,
101990,2024-03-23,21,Pune,Sedan,2.3,593.54,Cash,4001,5.0,2.7,Completed,
101991,2024-03-23,11,Mumbai,Sedan,22.44,611.89,UPI,4190,4.2,3.5,Completed,
101992,2024-03-24,2,Pune,Bike,29.68,355.49,Cash,3377,3.3,3.6,Completed,
101993,2024-03-24,12,Hyderabad,Mini,16.61,97.81,UPI,2835,3.2,4.0,Completed,
101994,2024-03-24,17,Mumbai,Sedan,21.76,58.1,UPI,3167,3.3,3.1,Cancelled,Customer Change of Mind
101995,2024-03-24,7,Chennai,Sedan,13.79,419.39,Cash,2208,4.7,4.8,Completed,
101996,2024-03-24,20,Pune,Sedan,11.35,103.59,Card,1621,3.8,4.9,Completed,
101997,2024-03-24,14,Chennai,Mini,21.2,594.85,UPI,3581,3.2,4.0,Completed,
101998,2024-03-24,0,Hyderabad,Auto,29.65,335.62,Cash,2799,4.5,4.2,Completed,
101999,2024-03-24,2,Delhi,Mini,3.66,562.47,Wallet,3150,4.4,3.3,Completed,
102000,2024-03-24,7,Pune,Auto,13.24,356.12,UPI,1012,3.7,3.1,Cancelled,High Fare
102001,2024-03-24,3,Delhi,Sedan,28.28,521.25,Card,1332,4.2,3.2,Completed,
102002,2024-03-24,15,Hyderabad,Auto,4.27,674.76,Card,2926,4.3,3.5,Completed,
102003,2024-03-24,22,Delhi,Auto,19.88,713.34,Card,4356,2.6,4.8,Completed,
102004,2024-03-24,9,Pune,Auto,13.47,62.66,Wallet,1940,4.7,3.3,Completed,
102005,2024-03-24,11,Bengaluru,Auto,11.93,534.13,UPI,3824,3.2,3.2,Completed,
102006,2024-03-24,13,Pune,Sedan,7.07,473.1,Wallet,2019,5.0,3.3,Cancelled,Driver Unavailable
102007,2024-03-24,13,Pune,Bike,6.11,527.78,Wallet,3905,4.8,3.1,Completed,
102008,2024-03-24,1,Chennai,Mini,15.97,93.57,Wallet,4205,2.5,4.3,Completed,
102009,2024-03-24,22,Bengaluru,Auto,11.95,102.42,Wallet,1544,4.1,3.5,Completed,
102010,2024-03-24,4,Bengaluru,Sedan,15.25,422.74,UPI,1284,4.9,3.7,Cancelled,Driver Delay
102011,2024-03-24,4,Bengaluru,Sedan,6.68,92.84,UPI,2874,3.9,4.3,Completed,
102012,2024-03-24,5,Pune,Sedan,11.16,632.31,Card,1799,4.0,4.1,Cancelled,App Issue
102013,2024-03-24,12,Hyderabad,Sedan,29.9,629.36,Wallet,2940,4.8,3.5,Cancelled,High Fare
102014,2024-03-24,8,Bengaluru,Auto,11.67,137.99,Wallet,4768,3.9,2.6,Completed,
102015,2024-03-24,21,Mumbai,Mini,12.97,391.29,Cash,1272,3.1,4.7,Completed,
102016,2024-03-25,14,Delhi,Sedan,1.58,496.24,UPI,4681,3.7,2.8,Completed,
102017,2024-03-25,13,Hyderabad,Mini,12.04,694.58,Cash,4538,3.4,4.6,Completed,
102018,2024-03-25,23,Mumbai,Mini,23.14,791.32,UPI,4900,2.9,4.4,Completed,
102019,2024-03-25,6,Pune,Mini,15.95,62.92,Wallet,4914,3.0,4.6,Completed,
102020,2024-03-25,19,Pune,Bike,20.05,407.25,Cash,2083,2.7,4.7,Completed,
102021,2024-03-25,1,Mumbai,Sedan,17.14,652.46,UPI,1675,2.9,2.6,Completed,
102022,2024-03-25,6,Chennai,Sedan,4.06,646.9,Cash,2397,3.1,3.6,Completed,
102023,2024-03-25,5,Chennai,Sedan,10.63,456.38,Cash,2686,4.4,2.6,Completed,
102024,2024-03-25,16,Mumbai,Mini,21.13,186.69,Card,2790,3.4,3.3,Completed,
102025,2024-03-25,1,Chennai,Sedan,16.89,469.32,Card,3390,4.2,2.9,Completed,
102026,2024-03-25,2,Delhi,Sedan,20.57,343.67,Wallet,4425,5.0,3.9,Cancelled,App Issue
102027,2024-03-25,4,Delhi,Mini,11.45,356.84,Wallet,3018,4.0,4.0,Completed,
102028,2024-03-25,4,Pune,Sedan,6.62,296.5,Wallet,4472,4.0,3.9,Completed,
102029,2024-03-25,0,Chennai,Auto,25.06,158.37,UPI,3316,3.9,3.1,Completed,
102030,2024-03-25,7,Bengaluru,Bike,11.91,603.68,Wallet,4807,3.5,3.1,Completed,
102031,2024-03-25,11,Mumbai,Auto,20.0,581.37,Cash,2872,3.0,3.3,Cancelled,High Fare
102032,2024-03-25,23,Delhi,Auto,12.06,457.12,Card,2285,4.9,2.9,Completed,
102033,2024-03-25,3,Chennai,Auto,27.89,316.1,Cash,2779,3.7,3.6,Completed,
102034,2024-03-25,12,Chennai,Mini,29.77,667.01,Cash,3238,4.8,4.3,Completed,
102035,2024-03-25,22,Delhi,Sedan,19.82,169.93,Card,2706,3.1,4.5,Completed,
102036,2024-03-25,14,Delhi,Auto,18.46,375.93,Card,1425,2.8,2.6,Completed,
102037,2024-03-25,10,Bengaluru,Auto,25.38,540.13,Wallet,4567,4.1,2.6,Completed,
102038,2024-03-25,9,Chennai,Sedan,15.97,666.12,UPI,2706,4.6,4.1,Completed,
102039,2024-03-25,2,Chennai,Mini,26.22,537.21,Wallet,4043,4.2,3.6,Completed,
102040,2024-03-26,21,Hyderabad,Auto,12.98,138.28,Wallet,1664,4.4,3.4,Completed,
102041,2024-03-26,13,Pune,Sedan,1.93,125.97,UPI,3871,4.0,4.5,Completed,
102042,2024-03-26,15,Bengaluru,Sedan,27.87,87.82,Cash,3994,4.4,3.7,Completed,
102043,2024-03-26,9,Delhi,Bike,21.92,469.98,Wallet,4138,3.4,4.0,Completed,
102044,2024-03-26,9,Delhi,Auto,15.81,232.2,Card,1567,3.5,3.3,Completed,
102045,2024-03-26,11,Mumbai,Auto,28.4,169.65,Wallet,1622,4.5,3.2,Completed,
102046,2024-03-26,8,Pune,Bike,26.72,113.73,Wallet,4774,4.5,4.9,Completed,
102047,2024-03-26,0,Delhi,Sedan,4.14,531.34,Cash,2038,2.7,4.2,Cancelled,Customer Change of Mind
102048,2024-03-26,4,Chennai,Sedan,19.11,615.06,Wallet,3047,2.5,3.3,Completed,
102049,2024-03-26,19,Delhi,Auto,16.61,693.32,Cash,1446,4.2,5.0,Completed,
102050,2024-03-26,7,Chennai,Auto,23.52,496.56,Wallet,4373,2.7,2.6,Completed,
102051,2024-03-26,10,Chennai,Bike,9.72,315.68,Cash,4836,2.9,3.6,Cancelled,High Fare
102052,2024-03-26,11,Bengaluru,Auto,1.24,402.81,UPI,4601,3.0,5.0,Cancelled,High Fare
102053,2024-03-26,0,Delhi,Auto,6.38,527.11,Card,3569,3.8,4.7,Completed,
102054,2024-03-26,21,Bengaluru,Mini,7.12,584.75,Cash,1644,3.0,3.6,Completed,
102055,2024-03-26,19,Pune,Bike,9.45,533.63,Card,1421,3.0,4.3,Completed,
102056,2024-03-26,10,Chennai,Sedan,11.74,771.43,Wallet,1468,2.5,3.4,Completed,
102057,2024-03-26,4,Pune,Auto,21.49,612.66,Wallet,1171,4.4,3.7,Completed,
102058,2024-03-26,14,Delhi,Sedan,3.15,612.97,Cash,2152,2.8,4.1,Cancelled,High Fare
102059,2024-03-26,4,Pune,Auto,15.11,664.85,UPI,2588,3.9,3.4,Cancelled,High Fare
102060,2024-03-26,11,Pune,Mini,15.46,395.28,Card,2835,3.2,4.4,Completed,
102061,2024-03-26,4,Delhi,Bike,18.86,247.96,Cash,1792,3.0,3.4,Completed,
102062,2024-03-26,16,Bengaluru,Bike,10.01,662.18,Cash,2578,3.4,3.0,Completed,
102063,2024-03-26,16,Bengaluru,Sedan,8.53,398.14,Card,1156,3.1,3.1,Completed,
102064,2024-03-27,23,Chennai,Mini,15.03,505.38,Cash,1425,3.6,4.8,Completed,
102065,2024-03-27,11,Chennai,Sedan,20.13,372.19,Card,4041,4.2,4.4,Cancelled,Driver Delay
102066,2024-03-27,23,Delhi,Mini,2.29,347.04,Wallet,4694,2.6,4.7,Completed,
102067,2024-03-27,14,Delhi,Auto,9.51,553.45,Card,1442,3.0,4.8,Completed,
102068,2024-03-27,14,Hyderabad,Auto,23.83,549.01,UPI,3642,2.7,2.5,Completed,
102069,2024-03-27,5,Hyderabad,Mini,15.04,281.77,Card,4253,4.9,3.0,Completed,
102070,2024-03-27,11,Mumbai,Auto,28.6,191.74,Wallet,1050,3.9,3.5,Completed,
102071,2024-03-27,19,Chennai,Bike,26.16,148.49,Card,3731,4.6,3.0,Completed,
102072,2024-03-27,17,Pune,Mini,10.97,135.33,Card,3357,3.2,2.6,Completed,
102073,2024-03-27,13,Mumbai,Mini,22.06,663.27,Cash,4858,4.7,4.8,Completed,
102074,2024-03-27,1,Mumbai,Sedan,8.95,264.61,Card,2507,4.1,4.7,Cancelled,Customer Change of Mind
102075,2024-03-27,8,Bengaluru,Mini,6.08,558.91,Wallet,3303,3.5,3.0,Completed,
102076,2024-03-27,4,Pune,Sedan,26.55,265.57,Wallet,2788,4.0,3.7,Completed,
102077,2024-03-27,19,Bengaluru,Mini,11.16,550.07,UPI,4583,2.8,4.9,Completed,
102078,2024-03-27,0,Hyderabad,Bike,6.9,788.11,Card,3236,3.3,4.0,Completed,
102079,2024-03-27,22,Mumbai,Bike,28.98,99.47,Cash,4595,3.8,3.9,Cancelled,High Fare
102080,2024-03-27,2,Hyderabad,Bike,1.9,540.32,Wallet,3847,4.1,3.6,Completed,
102081,2024-03-27,5,Pune,Sedan,11.64,261.94,UPI,3773,3.0,2.8,Completed,
102082,2024-03-27,4,Pune,Sedan,2.11,112.17,Card,2664,5.0,2.8,Completed,
102083,2024-03-27,20,Chennai,Auto,15.62,109.23,Cash,1256,4.6,4.7,Completed,
102084,2024-03-27,4,Delhi,Sedan,12.63,328.75,Card,1740,3.9,3.1,Completed,
102085,2024-03-27,0,Bengaluru,Sedan,21.9,455.46,Card,1279,4.9,3.2,Cancelled,Driver Delay
102086,2024-03-27,16,Chennai,Bike,28.67,535.47,UPI,4916,3.8,2.8,Completed,
102087,2024-03-27,18,Chennai,Mini,16.07,475.65,Wallet,2776,4.9,3.5,Completed,
102088,2024-03-28,13,Bengaluru,Sedan,9.28,723.47,Card,3352,4.4,4.1,Completed,
102089,2024-03-28,11,Bengaluru,Auto,26.29,165.15,Card,3651,3.0,3.9,Completed,
102090,2024-03-28,9,Pune,Mini,18.53,671.75,UPI,1480,3.5,2.6,Completed,
102091,2024-03-28,19,Pune,Sedan,17.05,446.17,Cash,2625,3.2,3.7,Completed,
102092,2024-03-28,20,Mumbai,Mini,6.47,695.42,Card,2296,4.3,3.5,Completed,
102093,2024-03-28,17,Hyderabad,Mini,2.18,370.0,Wallet,4352,4.4,3.2,Completed,
102094,2024-03-28,23,Pune,Mini,14.38,411.35,Card,2086,4.2,4.1,Cancelled,High Fare
102095,2024-03-28,10,Chennai,Mini,16.31,366.74,Card,4999,3.9,4.8,Completed,
102096,2024-03-28,1,Mumbai,Mini,4.69,122.35,Wallet,1001,3.5,4.3,Completed,
102097,2024-03-28,17,Mumbai,Sedan,2.72,158.75,UPI,2525,5.0,2.9,Completed,
102098,2024-03-28,6,Chennai,Mini,7.27,438.15,Card,2386,2.6,4.1,Cancelled,App Issue
102099,2024-03-28,23,Pune,Mini,2.83,449.91,Wallet,2821,2.8,2.9,Completed,
102100,2024-03-28,14,Chennai,Auto,2.63,400.85,Wallet,4185,4.0,3.9,Completed,
102101,2024-03-28,10,Delhi,Auto,13.88,59.63,Cash,2229,4.4,4.9,Completed,
102102,2024-03-28,17,Pune,Mini,24.5,429.18,UPI,2612,4.9,4.9,Completed,
102103,2024-03-28,22,Hyderabad,Sedan,20.26,150.29,Wallet,4236,3.7,4.7,Completed,
102104,2024-03-28,11,Chennai,Auto,20.7,474.78,Card,1756,3.2,3.4,Completed,
102105,2024-03-28,5,Pune,Auto,8.61,266.21,UPI,1074,4.7,4.3,Cancelled,Customer Change of Mind
102106,2024-03-28,19,Bengaluru,Mini,1.32,793.62,Wallet,1570,3.6,2.9,Completed,
102107,2024-03-28,22,Delhi,Sedan,14.07,319.44,UPI,2708,2.8,4.8,Completed,
102108,2024-03-28,12,Hyderabad,Bike,11.94,665.61,Card,4503,3.8,3.6,Completed,
102109,2024-03-28,19,Pune,Sedan,28.47,234.2,Cash,3120,3.8,3.9,Completed,
102110,2024-03-28,15,Bengaluru,Auto,3.09,192.11,Card,4299,3.1,3.5,Completed,
102111,2024-03-28,17,Pune,Auto,23.52,215.82,UPI,4093,2.9,3.5,Completed,
102112,2024-03-29,9,Bengaluru,Auto,12.18,299.84,Card,4907,2.9,3.4,Completed,
102113,2024-03-29,22,Hyderabad,Auto,25.06,686.65,Wallet,3014,4.6,3.7,Cancelled,High Fare
102114,2024-03-29,7,Delhi,Auto,15.35,622.97,UPI,1170,3.8,4.6,Completed,
102115,2024-03-29,17,Bengaluru,Mini,24.79,376.57,Card,4301,4.3,4.6,Completed,
102116,2024-03-29,20,Mumbai,Mini,14.54,191.07,Card,1754,4.9,3.3,Completed,
102117,2024-03-29,0,Hyderabad,Mini,12.65,86.53,Card,3419,4.5,2.8,Cancelled,App Issue
102118,2024-03-29,22,Hyderabad,Auto,28.95,513.91,Cash,4560,2.9,3.6,Completed,
102119,2024-03-29,7,Chennai,Mini,11.7,580.06,Cash,2728,3.5,2.5,Completed,
102120,2024-03-29,5,Delhi,Auto,24.35,504.6,Cash,4254,3.7,4.4,Completed,
102121,2024-03-29,4,Mumbai,Sedan,2.94,425.94,Cash,2682,4.3,2.5,Cancelled,Driver Delay
102122,2024-03-29,14,Mumbai,Bike,2.82,779.65,Card,3623,4.9,3.0,Completed,
102123,2024-03-29,21,Chennai,Sedan,13.71,68.5,Cash,3056,3.2,2.9,Completed,
102124,2024-03-29,14,Bengaluru,Bike,17.98,791.31,Card,1203,4.7,4.7,Completed,
102125,2024-03-29,1,Bengaluru,Mini,18.65,257.24,Wallet,3982,2.7,5.0,Completed,
102126,2024-03-29,0,Mumbai,Bike,2.06,337.36,Wallet,2706,4.7,2.9,Completed,
102127,2024-03-29,22,Delhi,Sedan,21.21,614.4,Wallet,4233,4.2,3.9,Completed,
102128,2024-03-29,22,Bengaluru,Sedan,4.77,220.34,UPI,1458,2.6,4.6,Cancelled,Driver Delay
102129,2024-03-29,10,Hyderabad,Bike,28.71,582.39,Wallet,2764,4.0,3.4,Completed,
102130,2024-03-29,9,Pune,Sedan,10.67,299.41,UPI,4390,4.8,3.1,Completed,
102131,2024-03-29,17,Chennai,Mini,8.58,755.42,Cash,1943,3.6,3.2,Completed,
102132,2024-03-29,17,Delhi,Sedan,9.45,178.78,Wallet,3734,2.8,3.3,Completed,
102133,2024-03-29,16,Bengaluru,Bike,28.18,748.84,Wallet,1912,5.0,3.1,Completed,
102134,2024-03-29,7,Pune,Mini,15.0,643.31,Wallet,2232,3.5,2.7,Completed,
102135,2024-03-29,14,Mumbai,Bike,13.61,177.68,Cash,1374,3.8,4.8,Cancelled,Customer Change of Mind
102136,2024-03-30,7,Chennai,Auto,17.41,340.72,Wallet,1719,4.9,4.8,Completed,
102137,2024-03-30,16,Bengaluru,Auto,27.99,128.22,Wallet,3603,4.0,4.6,Cancelled,App Issue
102138,2024-03-30,11,Mumbai,Mini,9.94,499.79,Card,4990,4.2,4.4,Completed,
102139,2024-03-30,7,Bengaluru,Mini,6.24,770.4,Card,4946,4.3,4.4,Completed,
102140,2024-03-30,13,Chennai,Sedan,18.27,109.42,UPI,1807,4.4,4.3,Completed,
102141,2024-03-30,3,Hyderabad,Bike,15.26,243.59,Card,4431,4.5,4.6,Completed,
102142,2024-03-30,0,Hyderabad,Auto,2.8,616.52,Cash,2547,2.7,2.6,Completed,
102143,2024-03-30,0,Pune,Sedan,16.14,393.74,Cash,2238,4.8,4.4,Completed,
102144,2024-03-30,18,Mumbai,Auto,17.31,304.22,Wallet,1306,3.9,4.7,Completed,
102145,2024-03-30,15,Hyderabad,Sedan,21.13,500.89,Card,3770,3.8,4.1,Completed,
102146,2024-03-30,13,Chennai,Sedan,29.87,270.48,UPI,1817,4.6,4.6,Completed,
102147,2024-03-30,20,Mumbai,Auto,13.23,296.64,UPI,4551,3.3,3.2,Completed,
102148,2024-03-30,15,Bengaluru,Sedan,15.8,654.58,UPI,1704,4.1,3.4,Completed,
102149,2024-03-30,4,Delhi,Auto,3.18,343.69,Wallet,2614,3.3,4.0,Completed,
102150,2024-03-30,8,Bengaluru,Mini,25.12,575.42,Cash,1431,4.4,2.9,Completed,
102151,2024-03-30,1,Chennai,Bike,3.85,163.07,Wallet,3583,3.6,3.0,Cancelled,Customer Change of Mind
102152,2024-03-30,17,Pune,Sedan,28.08,349.12,Cash,3748,3.0,5.0,Completed,
102153,2024-03-30,5,Mumbai,Auto,11.11,463.94,Wallet,1053,4.8,4.5,Completed,
102154,2024-03-30,8,Bengaluru,Auto,10.79,250.47,Cash,1052,4.4,2.8,Completed,
102155,2024-03-30,0,Mumbai,Bike,10.53,366.2,UPI,1304,2.5,2.8,Completed,
102156,2024-03-30,8,Hyderabad,Bike,28.56,619.87,Cash,2147,2.7,3.5,Completed,
102157,2024-03-30,15,Delhi,Bike,29.42,171.13,Card,1884,3.4,5.0,Completed,
102158,2024-03-30,12,Chennai,Sedan,29.22,425.56,Card,1857,4.5,4.9,Completed,
102159,2024-03-30,8,Bengaluru,Auto,21.44,246.34,UPI,1167,3.2,3.7,Completed,
102160,2024-03-31,20,Delhi,Sedan,4.22,357.68,UPI,2918,5.0,3.6,Completed,
102161,2024-03-31,12,Chennai,Sedan,12.2,331.54,Wallet,2943,4.8,4.0,Completed,
102162,2024-03-31,8,Chennai,Mini,9.39,541.51,Card,4013,4.7,4.2,Completed,
102163,2024-03-31,10,Pune,Bike,21.54,625.38,UPI,4521,2.5,3.2,Completed,
102164,2024-03-31,3,Hyderabad,Mini,15.29,424.8,Wallet,3940,4.9,2.9,Completed,
102165,2024-03-31,1,Pune,Mini,18.88,174.94,Wallet,1033,4.0,4.5,Completed,
102166,2024-03-31,5,Pune,Sedan,1.25,701.47,Card,1913,4.0,3.4,Completed,
102167,2024-03-31,13,Mumbai,Sedan,23.7,189.65,Cash,1343,2.7,2.6,Completed,
102168,2024-03-31,3,Mumbai,Auto,28.61,483.84,Wallet,4531,4.0,4.6,Completed,
102169,2024-03-31,5,Delhi,Mini,20.41,445.48,Card,3711,3.8,4.3,Completed,
102170,2024-03-31,18,Hyderabad,Bike,25.71,265.0,Wallet,3119,3.9,4.3,Completed,
102171,2024-03-31,5,Chennai,Mini,14.87,764.71,Wallet,3176,3.0,4.1,Completed,
102172,2024-03-31,1,Hyderabad,Auto,1.59,557.5,UPI,2708,3.9,3.5,Completed,
102173,2024-03-31,17,Hyderabad,Mini,29.72,402.49,UPI,3968,2.7,4.7,Completed,
102174,2024-03-31,12,Delhi,Mini,2.71,382.61,UPI,1009,2.6,3.4,Cancelled,Customer Change of Mind
102175,2024-03-31,8,Mumbai,Mini,6.59,119.34,Card,2123,3.0,3.2,Cancelled,High Fare
102176,2024-03-31,22,Hyderabad,Auto,2.52,635.51,Wallet,3344,4.5,3.8,Cancelled,High Fare
102177,2024-03-31,18,Hyderabad,Mini,19.12,112.73,Card,1518,4.0,3.7,Completed,
102178,2024-03-31,12,Hyderabad,Sedan,17.91,200.54,Wallet,3866,4.7,2.6,Cancelled,App Issue
102179,2024-03-31,10,Bengaluru,Mini,7.08,173.37,Wallet,2628,3.5,3.2,Completed,
102180,2024-03-31,0,Hyderabad,Sedan,28.74,101.12,UPI,1793,3.4,3.5,Completed,
102181,2024-03-31,23,Hyderabad,Mini,27.49,672.19,UPI,4561,4.3,4.5,Completed,
102182,2024-03-31,21,Chennai,Sedan,9.11,729.72,Wallet,3786,3.5,3.5,Completed,
102183,2024-03-31,6,Pune,Mini,20.11,519.14,Wallet,1159,3.5,4.8,Completed,
